x, y, x_pixel, y_pixel,x_mm,y_mm
80,180,655.656005859375,1539.9114990234375,80.96140083852025,182.38315097244106
90,180,722.4122924804688,1540.343505859375,90.75477730680713,182.45304456577034
100,180,790.311279296875,1538.6942138671875,100.67485610465565,182.18624638759687
110,180,857.4815673828125,1537.2403564453125,110.4873916359923,181.95109266587292
120,180,923.66455078125,1535.0985107421875,120.20541149237435,181.60466155277828
130,180,989.9097290039062,1531.6383056640625,130.04440393932566,181.04504509186944
140,180,1054.154052734375,1528.947998046875,139.76006966375837,180.60998891015637
150,180,1117.18896484375,1524.8416748046875,149.52218163693138,179.9460677878986
160,180,1180.5047607421875,1520.421142578125,159.60458124331342,179.23158974339214
170,180,1240.403076171875,1514.5179443359375,169.41064423576037,178.27797474905285
180,180,1299.0322265625,1508.5821533203125,179.22055780637146,177.31978351059567
190,180,1355.193359375,1502.4056396484375,188.7040670752148,176.32359251360606
200,180,1410.3699951171875,1495.4744873046875,197.9027852243862,175.20696688519078
0,190,158.90762329101562,1576.416259765625,4.4949497707401065,188.279613869086
10,190,216.7113342285156,1582.017578125,13.886761460715508,189.1811395336061
20,190,275.3251647949219,1586.654541015625,23.236190551682792,189.9263243956983
30,190,335.4530944824219,1591.2158203125,32.668469808152366,190.65828286462198
40,190,397.8100280761719,1594.4818115234375,42.303509800361525,191.1816134661823
50,190,460.8629760742188,1597.491943359375,51.914893941399015,191.66332579084875
60,190,526.1573486328125,1599.490234375,61.74835788190353,191.98277809620035
70,190,590.9332885742188,1601.4970703125,71.40112755846334,192.30331685154513
80,190,657.96875,1602.302001953125,81.30169405173919,192.43178826260433
90,190,724.6934814453125,1602.597900390625,91.08854045959835,192.47903035904508
100,190,790.2422485351562,1601.552978515625,100.66477995730621,192.31224557127197
110,190,856.4331665039062,1599.0611572265625,110.33399568075244,191.9142204833988
120,190,922.2940673828124,1596.0869140625,120.00327387252086,191.43855308460914
130,190,987.1887817382812,1593.10546875,129.6371789694315,190.96115551362308
140,190,1051.824462890625,1588.756591796875,139.40400060350242,190.2637859985722
150,190,1114.625732421875,1585.5679931640625,149.1200922143351,189.75182800970705
160,190,1176.456298828125,1579.91455078125,158.95109221343398,188.8428264454972
170,190,1236.1785888671875,1573.9710693359375,168.71101039526846,187.88567459037242
180,190,1294.5582275390625,1566.4854736328125,178.46668767700362,186.678385224972
190,190,1350.3682861328125,1560.5948486328125,187.89037567788023,185.7272166373759
200,190,1403.724853515625,1552.9725341796875,196.81066021582689,184.4954038244468
0,200,167.63848876953125,1633.610107421875,5.925359566929814,197.3824423400487
10,200,223.5443420410156,1638.8428955078125,14.985265224897656,198.19886673322176
20,200,281.60302734375,1644.24560546875,24.22812706928985,199.0376904901053
30,200,341.4883728027344,1648.962890625,33.60719967477975,199.76648796124132
40,200,403.5347290039063,1652.56103515625,43.18129873492914,200.3199334245584
50,200,465.7266845703125,1655.9501953125,52.65134742526081,200.83917874482998
60,200,529.1312866210938,1658.337890625,62.19363528843674,201.20379660307006
70,200,593.7976684570312,1660.7493896484375,71.82588323953827,201.57094608804798
80,200,659.4821166992188,1661.9996337890625,81.52432384920542,201.76084982623726
90,200,724.859619140625,1662.4873046875,91.1128469688949,201.83484305184314
100,200,791.2603759765625,1661.5394287109375,100.81340361969812,201.69098316410694
110,200,856.4824829101562,1658.443359375,110.34121047385109,201.21987340535472
120,200,920.9697875976562,1655.50244140625,119.80799836838808,200.77071776869187
130,200,985.1276245117188,1652.2611083984375,129.3289018163918,200.27389114012507
140,200,1048.5576171875,1648.228271484375,138.90520260961318,199.65320792475742
150,200,1110.8079833984375,1643.7115478515625,148.5220637040684,198.95496019625458
160,200,1172.40283203125,1638.46142578125,158.2980055072186,198.13945927367675
170,200,1231.58935546875,1631.6300048828125,167.95226576448857,197.0725095715902
180,200,1289.1964111328125,1625.0731201171875,177.56408733167234,196.04285509855336
190,200,1344.535400390625,1617.2791748046875,186.90586402561797,194.81253823475808
200,200,1397.669189453125,1609.3905029296875,195.81054705966437,193.56104282424675
