x, y, x_pixel, y_pixel,x_mm,y_mm
80,180,861.06884765625,1293.0426025390625,80.91778350494835,182.31701754414507
90,180,929.9542236328124,1293.7689208984375,90.9137017304781,182.4342651296994
100,180,998.5632934570312,1292.5472412109375,100.79835114567524,182.23704317347216
110,180,1067.0845947265625,1291.6490478515625,110.64354600386255,182.09203972737745
120,180,1136.8636474609375,1289.4228515625,120.69810855094065,181.7326327828267
130,180,1204.8203125,1288.4849853515625,130.58150392819724,181.5812211036125
140,180,1270.7244873046875,1285.2374267578125,140.3161715564242,181.05691082921103
150,180,1337.6934814453125,1281.366943359375,150.4182984286118,180.43207704659034
160,180,1403.0267333984375,1276.462890625,160.5169547555071,179.64054050629122
170,180,1466.4456787109375,1271.9871826171875,170.55122115599448,178.91836664334735
180,180,1527.5023193359375,1265.737060546875,180.37477125091706,177.9104104415501
190,180,1586.654541015625,1259.6748046875,189.92243108824366,176.9334995639341
200,180,1644.24560546875,1253.3970947265625,199.03868733131512,175.9228283118785
0,190,359.1672058105469,1322.8094482421875,3.154363397674281,187.1149833272459
10,190,416.5318603515625,1330.0673828125,12.66682920337697,188.2804335987013
20,190,475.8760070800781,1335.9217529296875,22.29497835026772,189.21846414907515
30,190,536.6293334960938,1340.69970703125,31.951644905997433,189.9824217711528
40,190,599.1951293945312,1345.4583740234375,41.70799887407251,190.74166047811931
50,190,663.093505859375,1349.0196533203125,51.4969027254537,191.30868494582947
60,190,728.6748046875,1351.7940673828125,61.38083645551986,191.74966119333462
70,190,795.5293579101562,1354.349365234375,71.30850985731217,192.15519116642204
80,190,863.7943115234375,1355.8880615234375,81.31509856959147,192.3990792860025
90,190,931.004638671875,1355.5106201171875,91.06547365408724,192.33927036226532
100,190,998.676513671875,1355.4412841796875,100.8146282763565,192.3282849970964
110,190,1067.064697265625,1354.2640380859375,110.64068002262874,192.14165116456698
120,190,1135.3197021484375,1352.420654296875,120.47486406054514,191.84915970304257
130,190,1203.0174560546875,1350.2437744140625,130.3175623087023,191.5033312452646
140,190,1270.14697265625,1347.4530029296875,140.23005161157974,191.05938102862663
150,190,1335.89599609375,1341.5888671875,150.14396907455978,190.12441403457942
160,190,1399.42041015625,1338.0198974609375,159.95299977728226,189.554136129007
170,190,1462.644287109375,1331.5380859375,169.94401517756705,188.5162737337874
180,190,1522.9000244140625,1325.54248046875,179.63104662192666,187.55413367706183
190,190,1582.017578125,1318.2886962890625,189.17726697144357,186.38786198899436
200,190,1638.8428955078125,1311.4556884765625,198.19885793407488,185.28747822917765
0,200,367.23150634765625,1380.6978759765625,4.504673874599568,196.29339966326032
10,200,423.5019226074219,1387.5230712890625,13.80842172162027,197.3494524776643
20,200,481.2570190429688,1393.7666015625,23.15811935459552,198.30847290816658
30,200,542.4276733398438,1400.16064453125,32.863521952265764,199.2829670783866
40,200,603.5027465820312,1404.8841552734375,42.37323590230117,199.99743757947778
50,200,667.1536865234375,1407.9332275390625,52.11339991706408,200.45603189369677
60,200,732.0309448242188,1411.95166015625,61.88259777208828,201.05715188109056
70,200,798.3480224609375,1413.91943359375,71.72411784079907,201.35007877505177
80,200,865.257568359375,1415.57568359375,81.52834138171369,201.59591251447338
90,200,933.1389770507812,1416.471435546875,91.37380248575732,201.72855833838045
100,200,1000.061279296875,1414.986328125,101.01369035472939,201.50852615637015
110,200,1067.0341796875,1413.9169921875,110.63629313807408,201.34972779207473
120,200,1134.5557861328125,1413.14306640625,120.36442540650907,201.23462150644752
130,200,1201.5335693359375,1410.1373291015625,130.10040790023584,200.786228131002
140,200,1267.948486328125,1406.46533203125,139.9023544656649,200.23551060129833
150,200,1332.6466064453125,1402.503662109375,149.64852305034742,199.63796614519188
160,200,1396.4395751953125,1396.3182373046875,159.48743182804222,198.69832345275742
170,200,1458.632568359375,1390.5386962890625,169.3039234679716,197.81352974658404
180,200,1518.8623046875,1382.517333984375,178.97880881933472,196.5756604734158
190,200,1576.416259765625,1376.0924072265625,188.27582198655358,195.5766410090973
200,200,1633.610107421875,1367.361572265625,197.38159475823383,194.20967885845872
